,priceToOperatingCashFlowsRatio,priceToSalesRatio,enterpriseValueMultiple,ebitperRevenue,netProfitMargin,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,receivablesTurnover,payablesTurnover,inventoryTurnover,quickRatio,cashRatio,currentRatio,debtRatio,debtEquityRatio,totalDebtToCapitalization,dividendPayoutRatio
JEC,0.10089614329519453,0.1484550932763465,0.10577216629996823,1.6106650813810264,0.8579138856668732,1.1910185468409624,0.0965487301148746,3.4731175256682802,0.08298655613306691,0.3411390722313785,0.0,0.9294482979955999,1.9615280832989472,0.6605656929997159,1.6374471949908298,0.15482316674312901,1.0966830166041053,0.04451879526992648
JBHT,0.04175720634075645,0.24160579776692914,0.06306385828821574,3.0696406429203154,4.470282010659972,1.656963494175067,0.8063030149378416,8.053715043252476,0.0976310921178541,0.21296473751787806,0.6237326370411532,0.7273201733755222,0.054619934076101134,0.5064792856609278,2.176512555414784,0.2307996389725816,1.4446833662826077,0.13058776587568607
SJM,0.05764910915235331,0.32361496792104605,0.12864248014252014,7.481269166207209,9.565326199605277,8.991294710278938,0.004209414391182533,3.352096589238578,0.027917602498001414,0.353225647255298,0.06973090424698283,0.9017381889560081,1.1272003258656023,0.6424139119291544,2.1763496167522343,0.002513483496273576,1.1574847333754053,0.35354527858412177
JNJ,0.03190846688131894,0.24929835144496115,0.028683623123874836,10.307750084705237,13.333136778778348,5.382211983787306,1.0290411733828375,8.453658218378749,0.09208677520102067,0.13508010701521428,0.02139925563214219,0.4891984257932464,0.6601204702521871,0.3633118601611011,2.349327989466067,0.4021343541332349,1.8722473128697767,0.11291432642155097
JCI,0.12993143257054976,0.29856993293714906,0.009184752536543616,9.378964831214216,18.621440807113476,10.346897590278228,0.9935175776337095,1.913604883990766,0.05379080217387047,0.10791287247109908,0.009881759272577685,0.8778549969673761,3.0057415845976934,0.6227279065822028,1.6461262437275304,0.15414782032331165,1.0932425384774296,0.019833689838308
JPM,0.0634415394930722,0.33773908980077094,0.08867836223770338,4.465484266033099,6.115584183793266,0.0,4.305911221874584,0.0,0.001480445226959351,0.006551845421609136,0.0,0.31452597589578085,1.1086235034544893,0.30669788437312373,9.486669573181869,2.6876611164794153,3.7190150170524277,0.037634632468124596
JNPR,0.017083757066702236,0.08816092369658608,0.04200293577894789,2.3455589499928355,3.576028135807573,1.402644135838404,7.427438405226092,1.9342336920906158,0.11937465351770181,0.14858846930664524,0.0,0.7892838854657321,2.2441599385280195,0.529429924883853,3.1994181029364213,3.5356448849393054,1.319282231695133,0.051740959023993435
KSU,0.045902293843540616,0.732870236869815,0.05923302380748849,14.229928800881474,18.184041566073834,0.8601124745827992,0.45125284612830274,5.3942562871550725,0.12873411280970612,0.08141249067734414,0.013067084976890618,0.8344306587526925,2.185166834639648,0.647801138545615,2.7387220458032724,0.23586473712121178,1.4649307259292057,0.12190904948278154
K,0.06074831062041829,0.26556939714087185,0.11253009564463863,8.585611669216048,14.37366151250274,11.838572877077336,0.0335186857567651,7.303101102421115,0.01552658654479665,0.14469694133200706,0.08350344665912852,1.3066852826133462,1.8466667506918555,0.6451909173121334,3.0777779991503182,0.01158825704167878,2.10317904797678,0.15597461447143765
KEY,0.016916727262345076,0.28074973038789147,0.05522221486542886,4.465822834733004,6.55810006439739,0.0,4.305911221874584,0.0,0.0,0.0,0.0,0.00608644646808852,0.0518314705081848,0.02879167613227098,4.871533024066365,1.2091438921853024,3.3252510965287088,0.021691877410226417
KEYS,0.03053070420075271,0.1216960421324854,0.0,-1.7308087861945332,1.2473548145393816,1.0245877086007091,4.285789990419822,-1.2786008000792006,0.13666339644095518,0.12399360930244567,0.03419651912610217,0.3544192393608797,1.0374324065537017,0.34635403610214255,4.304646160386875,5.865104716685112,1.8201424274094868,0.062238881484744504
KMB,0.06266037313016344,0.3881524775384764,0.14095309713888693,7.477555908598074,11.11681166026747,5.2032858716308485,-0.320626852130863,14.81179746231553,0.013074645104210553,0.155369710700447,0.08055033725163396,1.4430503172737483,2.1486344737526997,0.7136903834256166,3.1596141594635916,-0.08803835208441733,2.827149653592453,0.302223280365288
KIM,0.036072033766135776,0.08930501063947341,0.04165809672960936,3.9407692167176385,6.325916676514647,0.0,6.490993815041374,0.0,0.033576536461567226,0.509478875543576,0.0,1.433564925900446,1.9121278080399986,0.7953529181598644,1.8424951866611956,0.5162598124521154,1.6055697724569467,0.04698563443338717
KMI,0.31332067603400615,0.7337229538574176,0.20734834688722867,8.493014696898049,9.26271367057222,9.37651372577486,4.682834054438657,10.181090805032282,0.115559052259605,0.4063523154287883,0.022884048384869154,0.4981334196851935,2.0224931436462983,0.3135837589296088,7.692332383683234,3.501263488861627,4.831194597772505,0.03323426873603121
KLAC,0.027032004984121862,0.1899396993547114,0.005781860641725454,6.366460152874554,7.543409639391253,3.5842306205506094,27.946132076174088,3.6141471520486896,0.11484149106366343,0.1815979956684818,0.022161375174581728,0.5203217117473964,0.9543900916771808,0.5194246146829921,5.323024864780385,10.263335343564513,2.416837124209255,0.1548936373943259
KSS,0.03232479993952334,0.1924679157593545,0.04225917951090031,5.596435006966185,6.7217422109398735,5.350694489060846,7.424305518371165,5.539231919705288,0.0,0.26804747033808846,0.007208748687932598,0.3759552897613941,2.0438311945007954,0.5888430728389468,2.024286453931748,0.6702381577116865,1.0489659184413422,0.06367924640126926
KHC,0.09617004683326497,0.36333035845484934,0.0,-24.482949355529758,-56.55050550651502,-24.632510014233137,-0.012876239680314943,-6.006957087915532,0.02445304725704924,0.16600150974501582,0.07599036581406461,1.5156428864176892,3.9240028668062146,1.1200588378015515,1.8539274513074588,0.0020450862212128855,1.0229317000835152,0.07438236325206962
KR,0.02540911287308846,0.03365988455955586,0.04620690204688046,2.4637259212484905,3.7410890303495767,3.5789575782370475,0.025739426912905285,5.488499482113299,0.11897919125124108,0.48287623714561767,0.14217863774950495,0.4933134320280873,0.7830642943945276,0.7007310249717145,2.458161356778393,0.006545021547537624,1.7909218543171677,0.18115284004638732
LB,0.03320934150137273,0.19749309595902365,0.04967107339365741,8.183577822906193,8.258858874484632,10.026182292597348,-37.97206914882589,9.435274496353347,0.005799773744296927,0.32810068711970747,0.013303871544423819,0.9849013409020936,4.250340392634415,0.5456191318626266,5.181913613183089,-7.079264824858708,3.1817122443197374,0.024978222704166452
LHX,0.0843113212940883,0.6731193670293972,0.013694493504573286,7.294427596549529,10.976128478785027,9.58897669683398,0.9765609906242871,6.36612648414251,0.18838349637483706,0.19546210386321386,0.013212526115745497,0.40408250363344944,2.2712183097327876,0.5183320862254499,3.3568631836060536,0.4420564409216984,2.0904862223948197,0.1317129791810899
LH,0.02014041923929984,0.06610740020638334,0.0184598263785057,5.904533850937179,5.544466088590477,3.6706573716693036,0.5096969561911867,4.27697792912891,0.09723161672079707,0.2302936360111558,0.11006791143043483,0.5509271949346572,0.7784094514421586,0.37193866823819655,4.413388857280961,0.6852287406638066,2.577405301522641,0.1764449155739565
LRCX,0.014305862745267725,0.13108781629060556,0.006410567226037375,5.186249692973257,6.6550912533014275,2.7614556424318577,29.6402201549831,7.879260769831133,0.10967075592036793,0.14271939375978204,0.03007588593500676,1.015205782948468,2.7411929379698377,0.7682800960618515,5.240377899774585,7.658039405800894,2.1039533159260118,0.4368045871189018
LW,0.06159350450731106,0.43045009584508204,0.11867186122205506,12.345381192171283,18.569208201879693,4.985872560803364,-6.79011172417054,14.767102841125684,0.02102508106472596,0.378125361588002,0.05627471034393345,2.2237813353770286,0.5750129485106119,1.609737453666858,4.696657230610632,-1.7142343821498642,2.7236961399024415,0.16403728488648103
LVS,0.053328205517585846,1.0439021189606326,0.0827132289543202,20.545291078904874,29.836107675971462,8.191658467776485,21.75029463456563,9.876555026644334,0.0030368318863742147,0.9614887915976537,0.4768087707049504,1.8750997004974985,8.81993359526646,0.5861831380096348,3.83503449362123,2.2322921803046314,1.8354342547346074,0.02984860183243739
LEG,0.06525507134424588,0.38472498479704453,0.06974929082769998,9.092676988443886,12.162593931213976,13.55509270562081,13.547179979691762,6.909524092714144,0.0010854896459813164,0.11284481288149223,0.018693960600140596,1.1312163191810205,1.9634830033485287,0.6214272744980189,2.4939266825524067,1.0696708806695436,1.3599331674874329,0.016848946587719554
LDOS,0.016183661654836545,0.03395860848718137,0.025444755828146825,1.4995433516356258,1.670880414815559,5.216996059925002,11.100069650703846,1.651914902292106,0.1134507985311091,0.04536999259581539,0.0,0.3608660597398736,0.26383220796712925,0.293560058872068,4.9896354127230875,7.528890708763653,2.0856355120551897,0.1075418417163876
LEN,0.05068441590152314,0.24106808510300745,0.06182337425515936,9.50133663425388,13.993862174118265,0.0,5.958914643109501,0.0,0.016293616494648708,0.35444337491199834,0.0018417898420301977,0.43114488041197346,1.9940787358022865,1.7122713977250532,2.157747962833164,0.6202693675616444,1.0227897216441342,0.025862566572933343
LLY,0.045756770789769106,0.29334644672914334,0.049215620050277686,6.8398636484945134,9.359100792850805,2.1730470860660507,1.3216747570635818,6.899044800253165,0.07079766606041801,0.2455643425176616,0.014659616764514853,0.5015611074663082,2.110218940118766,0.4261643190085101,2.764261984595046,0.826027006980599,2.8359691826443223,0.07331186956373695
LNC,0.015639412462744588,0.07569466468195554,0.04227765225826353,1.6585666520477749,2.1694215434711603,0.0,4.115256840287823,0.0,0.0013305158227943344,0.04762203029449186,0.0,6.632834974840879,6.410300475368316,5.969019611724529,0.9137038016430695,0.5256978841010788,2.053912589265357,0.08195450045643027
LIN,0.14437294712630322,1.7195942125916708,0.024570419308945827,15.998619305192388,29.978740296297158,4.683856109684606,3.3961190738045643,2.9651687444043793,0.06382224294492073,0.38845135212792614,0.1786421024373913,0.733082889035514,2.4937868524511293,0.4049945555120521,1.5599999796198316,0.8926073841666051,1.0104277599785145,0.19686129098272104
LKQ,0.06530547607535891,0.2234272427237495,0.06854094380433033,6.006358543552639,6.862413806194609,7.548301154210836,5.14423929637312,3.3908924959202187,0.0016151458270643314,0.16750975261468812,0.005692782233882219,0.9659375779618254,1.1724923058585945,0.8894157085512041,2.729107503643551,0.9541709864879846,1.2827525054122764,0.011147124521883356
LMT,0.10613373794754195,0.283857613134193,0.07235151419443678,4.69755399731281,7.382909974307055,7.840770719499492,12.52641911361373,10.991927266702866,0.29188978815977235,0.4477536724258953,0.013706816288990708,0.2074005074298499,0.5211241398960659,0.509670424274453,3.030916686605524,4.270553085715053,3.7190202685765636,0.14485709866813484
L,0.009392020585297705,0.11533992963976082,0.056632925524981115,1.187524621410482,0.9817497639077122,0.0,1.2338576015897929,0.0,0.0017284458750740437,3.123320926539427,0.0,0.4564121512073889,0.12866886092940505,0.25708571888823634,6.773528692792755,0.7936500619397706,2.7024884307650625,0.11922243604359616
LOW,0.07739523524037203,0.38426815023343824,0.10387843266967467,4.914470995166576,5.508619287570761,8.115219975075616,32.535776426264256,6.903717769947157,0.0,0.10161440749203685,0.0074439266590722915,0.05525878849418681,0.21057342153000744,0.32617450844438556,3.3913651532192257,4.713157918389556,2.2095897237836963,0.03849141623385107
LYB,0.03577819820316258,0.2437450078670548,0.06369194309455924,6.409326968996049,12.259989302234322,9.735287562864274,18.28864123137157,26.30913358671522,0.14251262799539585,0.4103838492612437,0.12130071266614566,0.9428929584401118,0.5262207065714508,0.5824265288196576,3.161904720596972,2.7551914940616427,2.111535893810721,0.25383719544118527
MTB,0.02665198981028776,0.3931517133540982,0.06797115893887007,5.225532658662422,6.877690033562405,0.0,4.273535949529662,0.0,0.0,0.0,0.0,0.1825508997496805,0.8473351941614062,0.06243384958904573,4.983415122226741,1.0732298656248862,2.33343041339723,0.13415069309667976
MAC,0.06609012678147007,0.10710838684778412,0.06908874633892156,1.6757950580357002,0.9250732689177498,0.0,1.412295546037941,0.0,0.02717845001774458,0.697653819611144,0.0,0.40119545028849096,0.5100208736027191,0.21149921335761332,2.469550646260627,1.0265875522069807,2.1670584500430574,0.07557790795216142
M,0.02818054753508372,0.11192446808353919,0.032601804936763686,5.9063457177370005,7.532299401173481,7.975082738457356,8.823087717484572,2.4909124670372838,0.009707812332423982,0.08262024807582127,0.005980472032708604,0.3280690534339571,1.3267808259725677,0.47313590776387426,1.7854985650324577,0.7815034086601911,1.149169676622505,0.028161760818649524
MRO,0.17158181102992864,0.5537087552527893,0.0875665192687825,7.334835686023191,13.558358695793078,12.887450479596387,8.856238462787752,17.358909986161237,0.07331023335741911,0.17057935982563618,0.038807384255034855,1.092768461702616,3.7186434493936305,0.660307148921792,4.1915329003843365,1.4323494233058391,2.867096086884983,0.055826619983840815
MPC,0.30816763575158257,0.12834572108393846,0.15287648143007423,1.4271954679917318,2.331154504676921,11.731153943906664,7.739411930976022,15.226587133189875,0.22157583581655427,0.48243548578785306,0.008260066459991795,0.4494902464464602,0.5948092157259498,0.565030709616891,4.8123803482117165,2.472019020151784,4.03448279445502,0.1736120695759279
MKTX,0.09835933918408264,2.068779538543535,0.16154360815506408,6.250747170687624,8.616596145048891,0.0,10.230586060995252,0.0,0.007565454956433973,0.24991994976569998,0.0,3.503749589513752,24.187820665636256,2.6899324930485315,0.0,0.0,0.019805143605481097,0.05458738065514985
MAR,0.0965803823473084,0.626917585748929,0.0969806938500317,11.281581086734223,15.595127558096701,-68.43793046484491,43.9156125589781,4.830860542132914,0.0014996098265424708,0.3337400308406378,0.0,0.41807793504798874,0.2932677936469927,0.13964657853888066,2.8459765006274935,4.447328189434566,2.1856296940678255,0.03448242396646707
MMC,0.045871321676644566,0.304797788101925,0.07511740444395482,2.099332363957382,2.3963875525308516,18.808271418069353,7.903163704643659,118.8197900851376,0.003385610699667591,0.0833373415054825,0.0,1.0696140888388033,1.8038053193269692,0.655678131255343,12.582074288952267,1.0017845645907508,3.1016060601614988,0.04323239099735439
MLM,0.0937765857597237,0.7567120384821341,0.1357798644322494,7.413497616215893,11.290675172039958,2.980635706162931,3.8001332392395004,8.518121120288944,0.10806902077968171,0.7153506583917939,0.09121179226807782,0.7827286469159868,0.4128038628662463,0.527434769969184,3.1114285307802136,1.8993119685352822,1.7093045952985877,0.1995705301287402
MAS,0.03870865077850813,0.21896357857157195,0.06073029213292307,5.331147541331416,6.907127640329065,4.214186155523078,-22.88308719561361,19.105913329923556,0.10014556508242084,0.14647636750143053,0.007417348296697847,0.893792841298409,3.191604768869267,0.7490058202888428,5.32700724683707,-11.328007591108907,4.244761160074575,0.04435336134171075
MA,0.049588557557001645,0.5749142127436216,0.06091484359188694,10.115475416519809,11.489368903865202,9.72993051260299,68.64849453681308,25.19403547309345,0.14533355967803724,0.13893721984704113,0.0,0.3412251569627619,1.1122802037344628,0.2969661219191696,3.5692282514369538,9.360091678483062,2.318945257974798,0.12536062860192532
MKC,0.11343096239052777,0.6639780469600558,0.20827128484301904,10.917342739310829,24.213721733783764,40.5475824693258,0.018430056187130964,5.729850436538476,0.01596597191664328,0.2275082084566108,0.053758836965140236,1.0715481613102058,1.2573725000544713,0.6840689926738402,2.8175020907855473,0.005001886385923062,1.6203736586015927,0.2197852944869994
MXIM,0.030090713869209,0.31717199163676973,0.0076306706728085085,6.670704849172218,10.482127217082633,2.751410664896557,28.344369199177702,7.389286010676694,0.14920645268041777,0.16877615786500558,0.04657278743194163,2.0512202854114916,8.496483476502778,1.456517710516816,3.7135102411928425,4.288215070143973,1.5019301235613038,0.06679790733965317
MCD,0.1207826442755198,2.2879680590213716,0.10346638863605441,36.493914845583376,47.83223284220653,15.771808993946017,-48.50136372456968,11.049432225575643,0.0014117342420633917,0.23376721313037863,0.4783880014085471,1.2223170808120793,1.7398457358488812,0.4531863965440342,6.832507842190872,-5.25667437735209,3.388289922621756,0.044677830792109754
MCK,0.011647414224506986,0.006252291006185944,0.0413966169243098,0.13502834896811144,0.011280627759629612,0.11201273639515724,0.016882706750812177,2.063265734655152,0.18970190779137114,0.07927388666992878,0.029280888863450833,0.25511364055651886,0.2714946525468679,0.25190279585118414,1.5005993630658823,0.7397033218647605,2.6831277557126607,0.2808340351004667
MDT,0.03447620588108101,0.2252822674766511,0.03129739007236834,9.589287640990865,10.77653539940365,2.8552046507125586,0.3718215177262206,3.890115603881069,0.07965831486404154,0.22711868689767506,0.018800615090176512,0.8577545715012482,1.7768984665655518,0.6391232383973781,3.3277234893440575,0.3985868054298443,1.8611586967108162,0.07097565465233
MRK,0.03751431210365526,0.27605862704850515,0.033698682245891766,9.13153649974652,10.457472156164986,4.107507043610417,0.9365882554617232,6.55516717781064,0.09653619582870233,0.1710379033428904,0.01810883221176242,0.3245001067499808,1.2291440983717148,0.28714946885188797,3.5823420772641135,0.7415165134242712,2.6863910037386485,0.05728295312838023
MET,0.009570850202346179,0.06765217745589433,0.050132035636395,1.1579867369969359,1.6372188045927534,0.0,3.4929321607687727,0.0,0.003415271271008469,0.03005029102026498,0.0,0.7811022518399612,2.670873245501976,0.6036543680004176,1.1747620306839466,0.4238915600235044,1.683620435726409,0.1071673887039704
MTD,0.051698121260468174,0.2835449228585436,0.03966703719338985,10.345958556053224,12.416757675563892,5.580474527206734,3.491906512959652,17.501938158897698,0.08779967249323299,0.22418335658521168,0.025262367910785212,0.43939823191185007,0.8310418316880919,0.3509878486223935,4.6573983373710135,1.3823614780878797,3.529652035025603,0.3055886392201093
MGM,0.04564086933100592,0.38208940077623904,0.0760641500205072,9.538159194978418,6.736074834051253,1.4650711100999934,3.6737246767923577,2.18317736038699,0.002908971057041871,0.2193115666402542,0.13801596151180862,0.8138434022871482,3.0929631205951145,0.28494551859004935,3.6467455540359888,2.482559595378147,1.8969716310267324,0.015795419552185178
MCHP,0.01959968450247321,0.17090911517522314,0.04317274717161015,2.7060444012486404,1.9504223416278876,3.8828404072818326,4.2541838695465195,0.6159682686512937,0.15284618803268168,0.19255288805120088,0.04793143092114047,0.18620310359023748,0.29985852312415767,0.19861605143411126,7.8682712277556375,15.540095995968855,2.8381428129485538,0.14869470435517687
MU,0.005921180181699591,0.09292959812821028,0.002126337275269319,6.237189775140315,7.90719515474154,1.5030939111914148,11.119033323227828,3.084507769534131,0.11136682307431403,0.02902885537849794,0.028592181255066938,0.5882538840445708,1.8593581542164253,0.5498663031664625,1.6767528324058214,1.3002563263440827,0.6020524438594393,0.2482781729715744
MSFT,0.031555130933806956,0.36445730267523385,0.008523687052846682,7.104215953256437,9.141422955185995,2.388878293849782,24.241894709823033,7.05097010554625,0.0927265911171985,0.10049584797222559,0.2834732740885449,0.7932438479290309,3.202355750359469,0.5383708403824946,3.83117710662483,6.105066184637024,1.862312527883607,0.14262369246467058
MAA,0.0553036676037136,0.1168205447566146,0.06267672963258362,1.7075794569516431,2.0996476792291006,0.0,2.5184777717523876,0.0,0.0,0.0,0.0,0.09224559307690426,0.28116829485317135,0.0696158198132482,1.6628612618953105,0.4159795359033624,1.427622177644032,0.1998361056215728
MHK,0.04515587746700371,0.3054817585714933,0.040625819699935194,9.477701763349378,14.651875072333988,9.236317868021699,5.938419665833114,3.4721810146580316,0.0009358712668716208,0.07946260184851954,0.005893077348058607,0.5804244859125083,0.21774201110544772,0.45917124990998615,1.7941555277720092,0.46401103226193685,0.8245367940519023,0.07922912578221669
TAP,0.022519794931623538,0.18795708633580197,0.0818179398826848,9.865273263436555,15.109957412183789,7.5927417781290645,0.00539718713412086,3.495119377046091,0.019242354907503968,0.09190667902400361,0.1428882631892644,1.5649405369268101,6.408716950914439,0.5952048204185104,2.143122905046093,0.0026317690599466444,1.1881487741141163,0.38033744779984496
MDLZ,0.06952521521929533,0.4080101728053781,0.12199229781315443,11.617964896688662,18.99821365516812,-108.57077209447492,0.008608089274371723,3.6560200133295426,0.012579346597446164,0.12065760380059763,0.07908712727407685,0.8560296383530289,1.7123829127906351,0.42025348129083,1.8022414553201285,0.0024287517171381395,1.1347862980733379,0.09569487665686957
MNST,0.11048268840226508,1.2999880212822956,0.19442332160266196,21.901000723821813,38.0146791030894,14.355550052426286,0.017947115621320876,24.161912215231673,0.012912449494704084,0.3827447656044765,0.1120470309960018,8.374363156756788,27.63093779541516,2.7779310514400466,0.0,0.0,0.0,0.07348377017696647
MCO,0.0509151486430722,0.6850860592637052,0.07880849189735646,5.274978307725888,6.40038326972665,15.876732276582445,102.43536169933219,217.0368826234027,0.003492388756494751,0.0710817075770435,0.0,1.4474962886176377,6.690235945623478,0.8782278040216794,27.774730868313302,15.945092519043238,6.5693500451861055,0.06870656203476681
MS,0.025886210892011974,0.19290625919096896,0.1241048814536716,3.4544718870185966,4.735904097257002,0.0,3.9210052062182927,0.0,0.0007009462762686103,0.002234024215504299,0.0,0.38355947723942607,1.7326994531035143,0.9566856854877401,10.875872292006536,3.2059948375444263,5.121214099550499,0.03853380565534032
MOS,0.04899938878700869,0.3499439330550968,0.10984214804744924,3.2839008284038176,4.99836464446451,1.2664972231315017,1.8080633938276358,6.14598612476544,0.16655355310801115,0.5273894345355187,0.06820110030119805,0.7358362147225553,2.4691905021680145,0.5183201138061221,2.1438094958023446,1.311365182269724,1.3407621147820064,0.06521576517260541
MSI,0.027716856745675138,0.11301449608120287,0.034170270243538185,3.6813943671668943,3.856714290220697,4.259070474967654,-47.22586580888863,3.6094807257710286,0.10760741388393719,0.10204358864431884,0.11442939300215912,0.2776706792316169,0.6744825697554766,0.29377293781251185,7.920100680386396,-32.801377404921695,5.672877775231541,0.13881541695753438
MSCI,0.058724319176075734,1.0266705696140317,0.09299349666660074,6.642675621013578,7.690160152410907,13.817048089350127,-109.73418698687065,279.3900201726675,0.003425700310608971,6.3690188889012616,0.0,1.6660726468989582,9.312164983503619,0.9652888007028868,35.43865459229905,-19.985304913147182,7.592449982082173,0.06332774046394726
MYL,0.01244153267038586,0.07261236838669147,0.01857954536641214,3.253527937717445,2.1921982496290955,0.9991536086448026,0.11657107042227455,1.4256593097096366,0.05604264887162537,0.10014069059186216,0.010068406953585986,0.32222322521118446,0.28988551942322655,0.34211456031452403,4.992174628895531,0.8982393316985058,2.9518124423695937,0.062072671031977
NDAQ,0.0360700723862871,0.35470885128199453,0.057425815828377406,3.543533619454554,2.325094085217088,50.7567818222979,3.025289338008793,76.52430517409779,0.01106004433596369,0.17990437088152192,0.0,0.18436397131963578,0.7431607252066373,0.5278072923798196,11.374679979638213,0.9083759702911489,2.931719839740233,0.056490240145530245
NOV,0.8802901009291303,0.3563596295746514,0.31984346155369947,0.4318913915271612,-0.2986106299069115,-0.8409429350470726,-0.21552792719173733,2.492715447839762,0.04943109404627081,0.5600003287782249,0.0018473941355696194,1.1873427898107878,2.8404372240179505,1.2878889121692916,2.2249742305646203,0.6198212546374187,1.50727882264269,0.020128660455627646
NTAP,0.020973189237947304,0.12745727137180196,0.033875113554461184,4.221917580153805,5.57616765041419,4.266375913175145,67.79512927323391,10.963768539365264,0.11207454939280978,0.07420303329656149,0.2585573596659831,0.4459254508610516,0.99881530878162,0.3088873425840251,2.873032630964361,13.114173248534739,2.6706013900546504,0.11071470561633093
NFLX,-0.475593611438067,0.8526828568513839,0.0784691771695643,3.678779458357904,4.51691368279581,2.6312374511224372,6.688167967445054,3.328487368875335,0.0,0.02467810798962991,0.0,0.2244563386035632,1.5911239824088266,0.4306933566150557,4.992514037288073,1.587629483433436,3.7427795734697464,-0.1855691557447819
NWL,0.0784438995242602,0.35330882326904334,0.0,-80.3351933562505,-136.06359538807345,-97.43359869604132,-67.92547843826539,-20.153746324210754,0.000650650108202057,0.09589298428201766,0.006447202158314382,0.82145852107663,0.8676985553183149,0.660661313230371,2.8553548769286734,1.4231577245487605,1.5516482085821186,0.007164083654711477
NEM,0.06197824200284464,0.7582615177497487,0.12269031818436252,5.684656289276446,4.79361437096509,0.7897410845388962,1.3000455818450922,5.858454610156531,0.3800825618569511,0.835440068925041,0.03079497809693946,2.243525392857975,13.752528251990187,0.8971859883173967,1.9590475934542084,1.22135182379896,1.2753767350916925,0.06105578364550497
NWS,0.09366088207361253,0.09115160240221289,0.014801239123434553,1.1906978006160793,0.9062377417618157,0.3740909276513492,0.4917770564297834,1.2918073043522427,0.11243053209170027,0.13993101228134622,0.02461666457100284,0.36616782524651686,1.3381593356008243,0.3496861054712601,1.157702553144013,0.12756590054488925,0.7726922831896079,0.03130775867344926
NEE,0.14699152713285377,0.8473032142395002,0.06603570123799103,12.49536953867731,28.412044956075846,71.12482946557385,22.695691233526585,30.12793984009783,0.08796688668590998,0.2996137845179934,0.011214875410468169,0.9697188816824595,2.850836732473941,0.7214981531330075,2.306571719589267,0.634242365369387,1.4254132642327524,0.23692003212327778
NLSN,0.035005843083713344,0.26047772887907755,0.6156394668203603,-2.9791249892271723,-8.596493055230589,-10.641306669272623,-0.8654780430727648,-1.7327918240861266,0.0694605579439055,0.08819235701060692,0.0,0.9201244861975141,3.0735114807359536,0.5511552262502806,5.327971585585592,1.243439386337469,3.050943226966952,0.039063414541860166
NKE,0.12625463106049778,1.0891990229982094,0.14751479689177216,10.814025404138897,17.484590857996334,19.14784242156774,22.836528430214138,15.456431205718529,0.0014933213458978919,0.2010657790363196,0.008987774393061082,1.2482241640171432,3.3917635704519196,0.6985653845480673,1.0583136949101477,0.4073726790198341,0.7519648749992538,0.0186490754447411
NI,0.1989069836036889,0.3071828147142198,0.18498269509613507,0.5162973181075499,-0.7083218290276457,-2.3454712034101894,-1.027376969418899,4.199016005588549,0.07337575632567675,0.34000487852591044,0.023035884157912245,1.4831341361586075,2.354275461698135,1.0089081317162107,2.656013847027729,0.9118849037633197,1.666531906406345,0.02576178863306484
NBL,0.17936490348901818,0.5519355175627301,0.13468785069620573,2.0033150217003226,-1.0778196874620745,-0.7568486415423653,-0.6857706774282551,-5.285758058069858,0.08798407397937412,0.14543408060694735,0.0,0.6080123346267552,1.933013409591707,0.42004482371812857,5.085423204847843,2.203177079429846,3.7761274987574467,0.07063067070129692
JWN,0.036363325346994164,0.16987217542098224,0.04674364055875926,4.602920392436685,6.036701018387116,9.178988998496047,33.09938830136489,8.541100790237401,0.016056300506927235,0.15041790606323843,0.009902355391937661,0.35914438293185447,1.6909375202045236,0.33182686995667354,2.4564131773476845,3.256017181895535,2.041978247208235,0.03866059940061855
NSC,0.04888063916326687,0.7283213023346391,0.06382969366711753,13.639488760009293,18.30235912552124,1.068145336186277,0.6004016012519979,5.499730572099446,0.14915541713555944,0.1197956701137059,0.04000545006405172,0.48988827558465525,1.3428938240712498,0.3277755233035167,2.9653416517060083,0.30622739223593265,1.7182303942413986,0.17962842185017583
NTRS,0.02902973057898187,0.35136254136423994,0.12447280122527704,4.0908103103375755,5.656130511504528,0.0,5.327530926981002,0.0,0.0,0.0,0.0,2.8739453296471025,2.8851067502228096,0.20598635025147916,4.960106351776663,1.729286355048646,1.7364394640299725,0.07136353771522694
NOC,0.049685597357787464,0.2894925545629018,0.07214095003903961,5.55150908955321,8.439747251817408,5.049967301263366,1.3648322278604494,6.403795871622643,0.06999234277016872,0.2551225233880067,0.04284956576392447,0.9037288087894798,1.85478115463906,0.5333760254034973,3.5555169658016434,0.7157405775526823,2.570649659913161,0.2892756661297296
NLOK,0.01556881555438562,0.13702549971795633,0.013885272989437501,1.4317200287528045,0.19209790171983368,2.0510017767532913,0.34134610543166727,0.5226397430980675,0.128696832838296,0.19155235551967437,0.0,0.2462640789897648,0.7900447215696501,0.18009558361549638,3.912423275613583,6.185584816740489,1.8760931423689717,0.049606143789266186
NCLH,0.027832631952035242,0.5453199044647916,0.05391446833748314,17.857041536237055,26.769023600014062,6.38898401491432,8.20311465487387,3.5186315967939255,0.018104120498718682,0.6261747658486054,0.08786541567676003,0.07642137827122379,0.31069223883555747,0.05818607439120027,3.0797144945953785,1.1525640219565836,1.4104263842277989,0.04644102881036789
